,sample01.functional,sample02.functional,sample03.functional,sample04.functional,sample05.functional,sample06.pathological,sample07.pathological,sample08.pathological,sample09.pathological,sample10.pathological
sample01.functional,0.9999999999986403,0.9982844477811477,0.9983480019137236,0.9983572874846113,0.9982267814401736,0.9983160056003488,0.9984331325860503,0.998398489697528,0.9984182894474082,0.9983967983073634
sample02.functional,0.9982844477811477,1.0000000000017988,0.9982596434501189,0.9983119090999092,0.9983414878600342,0.9984369341432474,0.9984423436370178,0.9984074525562705,0.9983550326659385,0.998457325798569
sample03.functional,0.9983480019137236,0.9982596434501189,0.9999999999986227,0.9983619465707174,0.9982399321521821,0.9983092772289829,0.99840510225844,0.9983604692737477,0.9983980839160749,0.9983617219394104
sample04.functional,0.9983572874846113,0.9983119090999092,0.9983619465707174,1.0000000000002067,0.9982585364131442,0.9983365873593575,0.9984339935090578,0.9984117565305587,0.9984228453104494,0.9983953939762515
sample05.functional,0.9982267814401736,0.9983414878600342,0.9982399321521821,0.9982585364131442,1.000000000000079,0.9984550222289559,0.9984010638998095,0.9983418970437956,0.9983358846951677,0.998396394458451
sample06.pathological,0.9983160056003488,0.9984369341432474,0.9983092772289829,0.9983365873593575,0.9984550222289559,1.000000000000796,0.9986434767737081,0.9985330875090929,0.9985893583499866,0.998631079238473
sample07.pathological,0.9984331325860503,0.9984423436370178,0.99840510225844,0.9984339935090578,0.9984010638998095,0.9986434767737081,0.9999999999976303,0.9986685365964562,0.9986468994621346,0.9986868092371138
sample08.pathological,0.998398489697528,0.9984074525562705,0.9983604692737477,0.9984117565305587,0.9983418970437956,0.9985330875090929,0.9986685365964562,1.0000000000017863,0.9986534689287282,0.9986849435332332
sample09.pathological,0.9984182894474082,0.9983550326659385,0.9983980839160749,0.9984228453104494,0.9983358846951677,0.9985893583499866,0.9986468994621346,0.9986534689287282,0.9999999999997963,0.9985445716623662
sample10.pathological,0.9983967983073634,0.998457325798569,0.9983617219394104,0.9983953939762515,0.998396394458451,0.998631079238473,0.9986868092371138,0.9986849435332332,0.9985445716623662,1.0000000000009635
