,GCA_000157875.1_ASM15787v1_genomic,GCA_000158995.1_ASM15899v1_genomic,GCA_000163135.1_ASM16313v1_genomic,GCA_000370925.1_Bruc_sp_56_94_V1_genomic,GCA_000370945.1_Bruc_sp_63_311_V1_genomic,GCA_000370965.1_Bruc_sp_F23_97_V1_genomic,GCA_000370985.1_Bruc_sp_F5_06_V1_genomic,GCA_000371005.1_Bruc_sp_F8_99_V1_genomic,GCA_000371025.1_Bruc_sp_F96_2_V1_genomic,GCA_000371045.1_Bruc_sp_UK1_97_V1_genomic,GCA_000371065.1_Bruc_sp_UK40_99_V1_genomic,GCA_000480195.1_Bruc_sp_04-5288_V1_genomic,GCA_000691585.1_ASM69158v1_genomic,GCA_000740135.1_ASM74013v1_genomic,GCA_000740155.1_ASM74015v1_genomic,GCA_000740235.1_ASM74023v1_genomic,GCA_000740275.1_ASM74027v1_genomic,GCA_001307475.2_ASM130747v2_genomic,GCA_001715385.1_ASM171538v1_genomic,GCA_001742815.1_ASM174281v1_genomic,GCA_001971625.1_ASM197162v1_genomic,GCA_001971805.1_ASM197180v1_genomic,GCA_009601725.1_ASM960172v1_genomic,GCA_014084005.1_ASM1408400v1_genomic,GCA_014495905.1_ASM1449590v1_genomic,GCA_015832115.1_ASM1583211v1_genomic,GCA_900000005.1_BVF60_genomic,GCA_900092405.1_10RB9215v1_genomic,GCA_900095155.1_BR141012304v1_genomic
GCA_000157875.1_ASM15787v1_genomic,0.0,0.5994138229883341,0.5624105127283605,0.6005364677810252,0.5089286255315189,0.5209629634324233,0.5216940527962703,0.5155872051769674,0.555301489910695,0.6005923351109435,0.5203566870404704,0.5238562452771806,0.6015035247294005,0.9268747986557371,0.8473801864039948,0.49464170528132334,0.8478302257163026,0.6064779500203916,0.5257093903118992,0.7986509933985455,0.8875128459734528,0.8856031634697908,0.6346409410566145,0.5734196852425946,0.6508215041787582,0.7171729720931664,0.7807737493103339,0.6337773405480809,0.8965205404991491
GCA_000158995.1_ASM15899v1_genomic,0.5994138229883341,0.0,0.2605171667406774,0.5461078507953347,0.34611381831279786,0.28767636166865174,0.4057632359057517,0.2960192544970932,0.23928111617651104,0.0665089643838025,0.2936777841650813,0.3042294907707075,0.09069747530116523,0.7781344208879415,0.9919607348077149,0.37993282746984125,0.9810077385853879,0.09282100927265158,0.3098897938718864,0.7741604528362562,0.8553014324313324,0.8492530557206629,0.7022862720086931,0.6066101597301743,0.5242042922678709,0.680158755303341,0.7282789171867827,0.6002550971058421,0.8601690135035305
GCA_000163135.1_ASM16313v1_genomic,0.5624105127283605,0.2605171667406774,0.0,0.3954136265813557,0.2648038519515685,0.19720258553709447,0.32630504170117036,0.20360447968521156,0.23503824648121585,0.239590908717763,0.21080645910151719,0.2108243135855099,0.24390243073697482,0.8760990972591963,0.8350879591059075,0.29814597485921845,0.8102214184054523,0.2638998246169376,0.21871393716041898,0.8029132664173938,0.8803843264667884,0.8334330447670752,0.6656073359022865,0.5757012299381268,0.5933388651957046,0.7137487845867714,0.7796819685399428,0.59509425914551,0.8836149012525245
GCA_000370925.1_Bruc_sp_56_94_V1_genomic,0.6005364677810252,0.5461078507953347,0.3954136265813557,0.0,0.2748693123626582,0.3255585086528525,0.19904880247590517,0.30480012709595805,0.34857080939576457,0.5333225136343523,0.311219440375332,0.3489143851316102,0.5515068277322583,0.6966581483462165,0.5167101905300502,0.20965515883357455,0.4438764510336042,0.5406404581466155,0.35700217627683817,0.7724554089398303,0.846789474514796,0.8300055160370362,0.5911716065565441,0.6021064249537738,0.7354085344273154,0.7007627488134465,0.8288973773889702,0.6613615585527997,0.8471579999747233
GCA_000370945.1_Bruc_sp_63_311_V1_genomic,0.5089286255315189,0.34611381831279786,0.2648038519515685,0.2748693123626582,0.0,0.141515591033062,0.13940434756381737,0.11448341311401578,0.21731341642904312,0.34988915867406933,0.11714626829057295,0.14519107859754854,0.3537951055942684,0.9106460787607827,0.7272683202416561,0.09974802439946995,0.7017391843556455,0.3424566135213831,0.15340810578158803,0.7691288500679548,0.8715198523662493,0.8538629068138142,0.6217562792657833,0.5749091052857855,0.6468473765751916,0.7166889979754878,0.7948194034380267,0.6177265847819784,0.8774830703598878
GCA_000370965.1_Bruc_sp_F23_97_V1_genomic,0.5209629634324233,0.28767636166865174,0.19720258553709447,0.3255585086528525,0.141515591033062,0.0,0.18621195348968045,0.06230803517591432,0.15215744974069534,0.22258913457076834,0.06850977943322956,0.07765741407157356,0.274157908784317,0.979081050689518,0.7807604211068856,0.17944169314935132,0.7619697087689947,0.29281520199699873,0.09040561610541908,0.7559213581903123,0.8410133939759021,0.841432866187263,0.630896859306096,0.6090400992784943,0.6092373288215387,0.7060207518653929,0.798057282302532,0.5863557124391743,0.8473463892272748
GCA_000370985.1_Bruc_sp_F5_06_V1_genomic,0.5216940527962703,0.4057632359057517,0.32630504170117036,0.19904880247590517,0.13940434756381737,0.18621195348968045,0.0,0.16726841049265528,0.20855551017783625,0.38823779684045223,0.1741442650443823,0.21594058583654974,0.41032628506004654,0.8561963081547987,0.6853107830287661,0.07354133885199732,0.6052406193955331,0.39674480143919744,0.22221054740781354,0.7824730043042566,0.8787353615821645,0.8618688524183633,0.6104212737994439,0.5811389347297318,0.6594565362775799,0.6974346893166183,0.7647936509716315,0.6379193760038337,0.8825872645425462
GCA_000371005.1_Bruc_sp_F8_99_V1_genomic,0.5155872051769674,0.2960192544970932,0.20360447968521156,0.30480012709595805,0.11448341311401578,0.06230803517591432,0.16726841049265528,0.0,0.14315036951103366,0.2560417431503751,0.013610356174740712,0.0873487478645838,0.27983166478879884,0.9624059958330299,0.7629425573230804,0.14767790639972267,0.7485549533433098,0.292642719873753,0.08921568045953088,0.744898779874225,0.8552379883520396,0.8252496897857398,0.6182384257801579,0.5888115559439582,0.6149472335501895,0.7189658640294796,0.797932057989509,0.5956462491476004,0.859189772319269
GCA_000371025.1_Bruc_sp_F96_2_V1_genomic,0.555301489910695,0.23928111617651104,0.23503824648121585,0.34857080939576457,0.21731341642904312,0.15215744974069534,0.20855551017783625,0.14315036951103366,0.0,0.19065846579481027,0.14890159684538418,0.20494059393837105,0.24408841666402226,0.8768406195096846,0.8383628975331022,0.23513773938894766,0.7646926937043897,0.24274778330673796,0.20525070008887536,0.7274842045524618,0.8399611120502032,0.8350254657610845,0.6681372307850997,0.6249625703888629,0.5796189849463291,0.766441918805513,0.7537883314846943,0.5928089605727405,0.8416342452890866
GCA_000371045.1_Bruc_sp_UK1_97_V1_genomic,0.6005923351109435,0.0665089643838025,0.239590908717763,0.5333225136343523,0.34988915867406933,0.22258913457076834,0.38823779684045223,0.2560417431503751,0.19065846579481027,0.0,0.26067267822448925,0.27582553304009516,0.06618568586086515,0.7901705650125831,0.9742833420418889,0.38589534296692396,0.9692036945737594,0.09306660993822558,0.2795492436760111,0.7600065299615523,0.846273279495945,0.8363688807542361,0.6994838197737581,0.6036651189754594,0.5096216501022348,0.6798265136941968,0.7219747874332593,0.5890226744220863,0.8514836272144302
