,sample01.functional,sample02.functional,sample03.functional,sample04.functional,sample05.functional,sample06.pathological,sample07.pathological,sample08.pathological,sample09.pathological,sample10.pathological
sample01.functional,0.9999999999986403,0.998358924552132,0.9983480019137236,0.9983616683293882,0.9983363055444239,0.9984299215998292,0.9984725652607458,0.9984160141458677,0.9984883892461276,0.9984625196358136
sample02.functional,0.998358924552132,1.0000000000017988,0.9983341183705821,0.9983820066587836,0.9983765382931999,0.9984763699100248,0.9984773963804399,0.9984644118987153,0.9984996205197606,0.9984660890005509
sample03.functional,0.9983480019137236,0.9983341183705821,0.9999999999986227,0.9983663274359387,0.9983494576993108,0.9984231924607012,0.9984445338260902,0.9983779930547316,0.9984681822961466,0.9984274409588934
sample04.functional,0.9983616683293882,0.9983820066587836,0.9983663274359387,1.0000000000002067,0.9983636826672428,0.9984461239920945,0.9984690447287702,0.9984249000126258,0.9984973271767112,0.9984567336619319
sample05.functional,0.9983363055444239,0.9983765382931999,0.9983494576993108,0.9983636826672428,1.000000000000079,0.9984594039832823,0.9984711701800799,0.9984339070932253,0.9985155301653725,0.9984402101018182
sample06.pathological,0.9984299215998292,0.9984763699100248,0.9984231924607012,0.9984461239920945,0.9984594039832823,1.000000000000796,0.9987179832727202,0.9986294980838646,0.998773433352623,0.9986792880928501
sample07.pathological,0.9984725652607458,0.9984773963804399,0.9984445338260902,0.9984690447287702,0.9984711701800799,0.9987179832727202,0.9999999999976303,0.9986904486107399,0.9987564619676982,0.9987131048854097
sample08.pathological,0.9984160141458677,0.9984644118987153,0.9983779930547316,0.9984249000126258,0.9984339070932253,0.9986294980838646,0.9986904486107399,1.0000000000017863,0.9987411166249993,0.998733152660613
sample09.pathological,0.9984883892461276,0.9984996205197606,0.9984681822961466,0.9984973271767112,0.9985155301653725,0.998773433352623,0.9987564619676982,0.9987411166249993,0.9999999999997963,0.9986804206139117
sample10.pathological,0.9984625196358136,0.9984660890005509,0.9984274409588934,0.9984567336619319,0.9984402101018182,0.9986792880928501,0.9987131048854097,0.998733152660613,0.9986804206139117,1.0000000000009635
